SOURCE	TARGET
121034	15722
121035	101864
121036	23516
121037	157738
121041	121039
121042	93999
121043	16867
121044	6764
121045	47523
121046	118962
121048	177368
121049	102311
121050	143667
121051	164150
121052	83281
121053	139582
121054	139582
121055	121054
121057	175631
121058	99155
121060	17225
121062	134550
121064	92026
121065	158608
121066	131397
121067	131397
121068	18728
121069	121251
121070	121076
121071	121070
121072	121070
121073	121070
121074	121073
121075	121074
121076	121251
121077	127522
121078	127483
121079	178265
121081	1415
121083	118320
121086	6420
121087	176124
121088	11890
121089	1985
121091	149693
121094	7161
121095	7040
121096	13883
121099	173762
121101	83281
121102	119360
121103	129284
121104	162266
121106	118445
121107	159171
121108	123326
121109	163668
121110	47742
121112	177598
121114	15308
121115	26271
121118	142692
121120	177644
121121	147768
121122	176446
121124	168887
121125	177247
121128	151252
121129	122527
121130	160231
121131	32827
121132	43614
121133	19605
121134	159820
121135	163668
121136	157307
121137	137164
121138	129284
121139	119481
121140	121161
121141	22155
121143	10284
121144	175118
121145	155838
121146	24464
121147	191319
121148	191160
121149	162010
121150	20864
121151	193254
121152	72736
121153	142371
121154	19116
121155	135300
121156	4199
121157	193304
121158	12874
121159	24393
121161	134611
121162	121161
121164	164173
121167	161041
121168	48233
121170	4622
121171	14709
121172	159169
121174	26271
121176	193424
121178	122601
121180	165170
121182	166055
121183	122708
121184	149596
121185	24188
121186	24936
121187	172118
121188	157039
121190	139899
121191	25036
121192	172919
121193	172919
121195	174855
121197	20515
121198	121195
121199	9740
121200	9740
121201	6478
121202	52193
121203	9740
121204	126816
121205	121213
121206	9740
121207	126816
121208	9740
121209	9740
121210	9740
121211	9740
121212	9740
121213	9740
121214	9740
121215	121202
121216	121202
121217	43473
121218	43473
121219	43473
121220	43473
121221	162845
121222	13174
121223	141704
121224	121232
121226	121232
121227	52823
121228	52823
121229	172118
121231	121232
121232	155887
121234	121225
121235	58332
121236	156976
121237	162487
121238	124446
121239	162488
121240	162488
121242	160353
121243	102
121245	155936
121246	121248
121248	135260
121249	159166
121250	162845
121251	14733
121252	124522
121253	124522
121254	124522
121255	121257
121256	121253
121257	124522
121258	99515
121259	38498
121260	138693
121261	166055
121262	14132
121263	144243
121264	6712
121265	20598
121266	20598
121267	139438
121268	139438
121269	172840
121270	128261
121271	157202
121274	121286
121275	121282
121276	157202
121278	15606
121279	189449
121284	121283
121287	189449
121290	127985
121291	23268
121292	124792
121293	135300
121294	11421
121295	185719
121297	36705
121298	129242
121299	167747
121300	151367
121301	170605
121302	187927
121304	148750
121305	38498
121306	131597
121307	179224
121308	175489
121309	168054
121310	122752
121311	127529
121312	43292
121313	160840
121314	159761
121315	187650
121316	124061
121317	193922
121318	118792
121319	120780
121320	166947
121321	191522
121324	121329
121325	121335
121328	192500
121329	166947
121330	121331
121331	147879
121334	166947
121335	192498
121336	192498
121338	121331
121339	121327
121340	121339
121342	147879
121343	121339
121345	149109
121346	183966
121347	125393
121348	123748
121349	169618
121350	146974
121351	171112
121352	165515
121353	165515
121354	121353
121355	100704
121356	140053
121357	139645
121358	164843
121359	3562
121360	6415
121361	190971
121362	144283
121363	56504
121364	153828
121365	145263
121367	53171
121368	150803
121369	164173
121370	62059
121372	4841
121373	407
121374	147554
121375	161485
121376	23103
121377	5361
121378	5056
121379	120971
121380	118184
121381	158543
121383	24317
121384	131908
121386	55836
121388	122441
121389	145263
121390	165483
121391	121185
121394	142311
121395	16250
121396	159434
121398	35706
121399	8824
121400	142510
121401	144243
121402	9323
121403	150303
121404	128461
121405	131889
121407	121412
121408	121412
121410	162569
121411	121412
121412	191508
121415	131889
121416	128254
121417	128254
121418	186623
121420	180961
121422	166055
121423	146877
121424	120101
121425	166055
121426	142366
121427	142376
121429	124919
121430	6415
121431	44010
121432	167008
121433	149030
121434	149046
121435	81346
121436	158444
121437	12681
121439	121440
121441	8633
121443	137364
121444	23635
121445	159225
121446	161744
121447	178761
121448	21634
121449	21503
121450	153776
121451	170517
121452	43401
121453	132499
121454	171670
121455	121456
121457	43614
121458	43614
121460	189236
121461	121479
121462	121474
121464	121474
121467	121480
121468	189236
121469	121484
121470	127479
121471	127479
121472	121482
121473	121482
121474	121470
121476	121482
121477	121474
121479	121470
121480	121470
121482	121484
121483	2253
121484	121470
121486	194114
121488	141050
121489	140134
121490	181720
121491	181720
121492	174434
121493	130314
121494	22399
121495	162634
121496	23468
121497	6078
121499	165031
121500	187493
121501	172994
121504	165031
121505	165031
121506	184637
121507	36887
121509	125439
121510	154163
121511	140244
121512	14022
121514	194029
121516	164439
121517	18681
121518	23273
121519	161775
121520	6415
121521	55836
121522	106218
121525	13174
121526	180156
121527	191140
121528	155981
121529	144301
121530	166305
121531	179745
121533	146877
121534	129522
121535	25036
121536	9251
121537	33480
121538	128222
121539	141277
121540	4099
121541	23625
121542	172940
121543	193208
121544	167023
121546	22821
121547	180057
121548	22821
121549	90089
121550	174725
121553	121552
121554	117968
121555	118097
121556	118097
121558	184988
121559	165043
121560	9539
121561	43578
121562	24332
121564	166297
121565	149021
121566	154123
121568	122214
121570	19860
121571	125958
121572	120576
121573	126021
121574	11213
121576	121575
121577	158288
121580	125426
121582	125426
121583	158288
121584	187415
121586	183225
121587	178441
121591	135308
121594	121608
121595	190202
121596	184148
121598	121599
121599	121608
121600	147493
121602	190202
121603	121608
121604	176109
121605	184148
121606	121599
121607	121608
121608	121639
121609	121639
121610	11384
121611	16997
121612	16997
121613	13174
121614	18981
121615	115218
121616	115218
121617	115218
121618	115218
121619	11067
121620	140626
121621	140626
121622	140626
121623	23098
121624	23098
121625	23098
121626	15122
121627	140627
121628	140627
121629	140627
121630	15122
121631	15122
121632	140627
121633	140627
121634	15122
121635	23098
121636	158362
121637	161974
121638	151992
121640	115501
121641	12650
121642	115501
121643	115501
121644	115501
121645	176712
121646	130481
121647	36887
121648	157025
121650	189253
121651	21859
121653	165989
121655	165989
121657	165979
121659	179612
121660	120016
121661	137577
121662	164180
121663	10252
121664	139093
121665	6775
121667	6961
121668	9323
121670	121673
121671	18623
121672	18623
121673	18623
121674	121675
121675	121673
121676	18623
121677	86534
121678	178389
121679	194053
121680	185754
121681	121680
121682	121680
121683	121681
121684	173882
121685	188358
121687	16426
121688	129284
121689	184637
121690	148172
121691	130708
121692	185495
121693	11942
121694	167394
121695	138711
121696	23414
121697	18768
121698	59856
121699	15841
121700	150427
121701	14638
121702	135304
121703	138613
121704	120016
121705	164513
121706	16902
121707	193496
121708	130951
121709	4996
121710	173169
121711	2935
121712	159617
121713	149606
121715	123147
121716	125958
121717	181374
121718	9323
121720	127313
121721	49087
121723	125332
121725	12695
121727	186993
121728	185045
121729	11213
121731	157182
121732	154075
121733	166871
121734	139235
121735	8799
121737	3562
121738	124792
121739	6342
121741	118719
121742	17259
121743	17259
121745	13439
121748	11098
121749	169809
121751	141040
121752	135170
121754	127173
121755	127173
121756	120682
121758	141040
121760	157287
121761	120682
121763	186280
121764	164136
121765	142998
121766	6291
121767	16882
121768	62059
121769	10107
121770	24119
121771	166893
121772	174790
121774	188022
121775	120503
121776	12
121777	121780
121778	190748
121779	190748
121781	121780
121782	12
121783	137171
121785	23806
121787	15779
121788	2306
121789	6834
121790	6398
121791	17301
121792	127313
121793	15064
121795	177799
121796	188093
121797	158873
121798	188093
121799	188093
121800	183375
121801	138657
121802	168349
121803	15098
121805	24419
121806	24413
121810	24419
121811	24413
121812	24413
121813	154488
121814	154488
121815	407
121818	128823
121819	155930
121821	22574
121822	45231
121824	178301
121825	15596
121827	8052
121828	180313
121829	86034
121830	151466
121831	948
121832	121840
121833	166656
121834	121840
121835	15544
121836	15544
121837	121835
121838	180789
121839	15544
121840	166653
121841	150974
121842	121832
121843	150974
121844	146586
121845	18569
121847	119632
121848	151161
121849	14798
121850	187654
121852	6418
121854	14333
121855	193305
121856	118502
121858	18563
121859	135315
121860	166065
121863	136137
121865	10238
121867	21766
121868	6097
121869	150803
121872	124197
121873	134797
121875	142485
121878	157563
121879	6961
121880	137364
121882	99155
121883	126842
121884	135947
121885	142485
121887	185495
121888	3156
121889	131755
121890	1877
121891	128793
121892	1877
121895	9635
121896	140516
121898	153802
121899	149646
121900	14638
121902	59717
121903	185267
121904	129284
121905	158728
121906	157025
121907	130650
121909	177449
121911	181562
121912	168887
121913	120970
121914	125508
121916	21994
121917	21994
121918	22029
121919	119165
121921	3736
121922	139949
121923	158524
121924	175830
121925	193057
121926	121925
121928	167068
121929	167068
121930	162266
121931	128085
121932	137839
121933	120609
121934	187518
121935	2209
121936	193495
121937	21181
121938	193138
121939	12372
121940	162634
121941	22148
121942	191461
121943	121945
121944	176417
121945	161200
121948	121949
121949	162604
121950	6129
121952	121949
121954	121949
121955	121949
121956	121949
121960	22574
121961	9445
121962	121816
121963	6647
121966	43292
121967	407
121968	44755
121969	150015
121970	50812
121971	125634
121974	6631
121976	122752
121977	6751
121979	125439
121980	131889
121981	126772
121982	188019
121983	139261
121985	162192
121986	175826
121987	132894
121989	97619
121991	146632
121992	190168
121993	131416
121995	19613
121996	13033
121997	165456
121999	12910
122001	132781
122002	1470
122003	172638
122006	63414
122007	110213
122008	166811
122009	88225
122010	142936
122011	148172
122012	151403
122013	69535
122014	165097
122015	185495
122016	157266
122017	11335
122018	26378
122019	122527
122020	11890
122021	161383
122022	131864
122024	137839
122025	186623
122026	119481
122027	7591
122028	144243
122029	150803
122030	104546
122031	13691
122032	22509
122033	157968
122034	185009
122035	168054
122036	150791
122037	135315
122038	130475
122039	131864
122040	131867
122041	131867
122042	120610
122043	120610
122044	11145
122045	180961
122046	23940
122047	124811
122052	23063
122053	150005
122054	102318
122055	56385
122056	122441
122057	128225
122062	8632
122064	130337
122065	175365
122067	8632
122068	161280
122071	129122
122072	122069
122074	122068
122075	190705
122076	119601
122077	122189
122079	119159
122080	13976
122083	177389
122084	119159
122085	11541
122086	119601
122087	150669
122089	122090
122090	1589
122091	185290
122092	122090
122095	1589
122096	183873
122097	175057
122098	122099
122099	150669
122100	119158
122101	150669
122103	159221
122104	188324
122105	192398
122106	122105
122107	122105
122110	3306
122111	85707
122114	154825
122115	131416
122116	162504
122117	168054
122118	5483
122119	130475
122120	31452
122121	167694
122122	100946
122123	51769
122124	88971
122125	149021
122126	6089
122127	93999
122128	105527
122129	152556
122130	18981
122132	16285
122134	6454
122135	183175
122136	42623
122137	122138
122138	122163
122139	177650
122140	136441
122141	142178
122142	6981
122143	165438
122144	19155
122145	19155
122146	175141
122147	11663
122148	7697
122149	122147
122150	19155
122152	11663
122153	11663
122156	106721
122157	22641
122159	100946
122160	109106
122161	146261
122162	46382
122163	49995
122164	155944
122165	155944
122167	54418
122169	178712
122170	181782
122171	122169
122172	166254
122173	150417
122174	150409
122175	49936
122176	111828
122177	179935
122182	122177
122184	122205
122185	154637
122186	20298
122188	154637
122189	122205
122192	13299
122194	16891
122195	122205
122196	122180
122197	122205
122198	140369
122199	175748
122200	19709
122201	134406
122202	122205
122204	122198
122205	175748
122207	140373
122208	19709
122210	139635
122211	122186
122213	153984
122218	51442
122219	109164
122220	194007
122221	709
122222	97026
122223	64215
122224	145730
122225	15184
122226	121938
122227	91240
122228	151992
122229	150733
122230	156512
122231	59767
122232	57435
122233	67811
122234	51891
122235	154181
122236	146505
122237	88225
122238	43683
122239	118098
122240	129389
122241	58335
122242	148172
122243	13122
122244	100946
122245	92026
122246	144295
122247	46382
122248	192126
122249	125756
122250	110767
122251	85707
122252	182338
122253	11890
122254	13174
122255	6089
122256	19860
122257	105499
122258	185759
122259	92026
122260	4232
122261	169591
122262	129738
122263	18768
122265	38498
122266	162876
122268	192967
122269	190757
122270	124118
122271	175579
122272	125958
122273	124716
122274	140178
122275	162726
122276	146893
122277	85271
122278	42050
122279	144243
122280	34928
122281	120576
