SOURCE	TARGET	LABEL
178022	110985	DAM
178023	165382	DAM
178025	21652	DAM
178026	63347	DAM
178027	155198	DAM
178028	178576	DAM
178029	144652	DAM
178030	123268	DAM
178033	122736	DAM
178034	18682	DAM
178035	192546	DAM
178036	155988	DAM
178037	12822	DAM
178038	7285	DAM
178039	7285	DAM
178040	137798	DAM
178041	7285	DAM
178042	7285	DAM
178043	178007	DAM
178044	60467	DAM
178045	158655	DAM
178046	177908	DAM
178047	124074	DAM
178048	12822	DAM
178049	177921	DAM
178050	63347	DAM
178051	50885	DAM
178052	29836	DAM
178053	29836	DAM
178054	50885	DAM
178055	7285	DAM
178056	143946	DAM
178057	12910	DAM
178058	177958	DAM
178059	60467	DAM
178060	163994	DAM
178061	165382	DAM
178062	165382	DAM
178063	178081	DAM
178064	181780	DAM
178066	148913	DAM
178067	177952	DAM
178068	134268	DAM
178070	187843	DAM
178071	141981	DAM
178072	136271	DAM
178073	180126	DAM
178076	149086	DAM
178077	185361	DAM
178079	4799	DAM
178080	38538	DAM
178082	193262	DAM
178084	184637	DAM
178086	127625	DAM
178087	50885	DAM
178088	13533	DAM
178089	127588	DAM
178090	15240	DAM
178092	85548	DAM
178094	10253	DAM
178095	178376	DAM
178096	163441	DAM
178098	178217	DAM
178100	22261	DAM
178101	178103	DAM
178103	161270	DAM
178104	16421	DAM
178105	16421	DAM
178107	178102	DAM
178108	147191	DAM
178110	137326	DAM
178111	24830	DAM
178112	174269	DAM
178113	154570	DAM
178114	154570	DAM
178115	126970	DAM
178118	26226	DAM
178119	163750	DAM
178120	127598	DAM
178122	39507	DAM
178124	99119	DAM
178126	24257	DAM
178129	178139	DAM
178130	118608	DAM
178132	24551	DAM
178138	118608	DAM
178139	8733	DAM
178141	24551	DAM
178143	166758	DAM
178144	153973	DAM
178145	166758	DAM
178146	178143	DAM
178147	126970	DAM
178148	126970	DAM
178150	133701	DAM
178151	39507	DAM
178152	184114	DAM
178153	135691	DAM
178154	178155	DAM
178155	140421	DAM
178157	139484	DAM
178158	130227	DAM
178162	133894	DAM
178163	133894	DAM
178164	194098	DAM
178165	137315	DAM
178167	148537	DAM
178168	118815	DAM
178169	8157	DAM
178170	174125	DAM
178172	12964	DAM
178173	144595	DAM
178174	166748	DAM
178178	123268	DAM
178181	170018	DAM
178183	5106	DAM
178184	178185	DAM
178188	96800	DAM
178189	126970	DAM
178190	184637	DAM
178191	177866	DAM
178192	178025	DAM
178193	178192	DAM
178194	178191	DAM
178195	178191	DAM
178196	178025	DAM
178198	4920	DAM
178199	4920	DAM
178200	190402	DAM
178203	155513	DAM
178204	143805	DAM
178205	139889	DAM
178207	1577	DAM
178208	135932	DAM
178209	10519	DAM
178210	129092	DAM
178211	23179	DAM
178212	23179	DAM
178213	178078	DAM
178214	126970	DAM
178216	163979	DAM
178217	126970	DAM
178218	126970	DAM
178219	128961	DAM
178221	187843	DAM
178223	153965	DAM
178225	16327	DAM
178227	149746	DAM
178229	14655	DAM
178231	153837	DAM
178232	173479	DAM
178233	177964	DAM
178234	193556	DAM
178236	147416	DAM
178237	186757	DAM
178238	193704	DAM
178240	46382	DAM
178241	121762	DAM
178242	159906	DAM
178244	14407	DAM
178245	7285	DAM
178246	38091	DAM
178247	70730	DAM
178248	44001	DAM
178249	76817	DAM
178250	50022	DAM
178251	83638	DAM
178252	156365	DAM
178253	146261	DAM
178254	29742	DAM
178255	33893	DAM
178256	174415	DAM
178257	160428	DAM
178258	100134	DAM
178259	102311	DAM
178260	93166	DAM
178261	48551	DAM
178262	411	DAM
178263	93192	DAM
178264	73088	DAM
178265	134840	DAM
178266	147310	DAM
178267	151451	DAM
178268	193743	DAM
178269	139369	DAM
178270	172027	DAM
178271	157238	DAM
178272	43527	DAM
178273	15803	DAM
178274	92026	DAM
178275	73176	DAM
178276	155981	DAM
178277	189614	DAM
178278	122337	DAM
178279	129028	DAM
178280	134268	DAM
178281	178697	DAM
178282	45353	DAM
178283	144580	DAM
178284	32827	DAM
178285	119481	DAM
178286	85271	DAM
178287	120080	DAM
178288	85271	DAM
178289	53171	DAM
178290	43557	DAM
178291	43401	DAM
178292	120721	DAM
178294	137740	DAM
178295	63347	DAM
178296	179722	DAM
178297	139371	DAM
178298	3968	DAM
178299	154825	DAM
178300	24759	DAM
178301	186755	DAM
178302	121679	DAM
178303	12653	DAM
178304	30038	DAM
178305	25874	DAM
178306	190438	DAM
178307	6544	DAM
178308	6544	DAM
178309	6544	DAM
178310	158714	DAM
178311	193528	DAM
178312	184438	DAM
178314	178323	DAM
178315	178931	DAM
178317	178327	DAM
178321	15730	DAM
178326	178314	DAM
178331	178314	DAM
178332	135061	DAM
178333	178327	DAM
178334	178932	DAM
178337	178334	DAM
178338	46382	DAM
178339	18438	DAM
178340	155829	DAM
178342	173516	DAM
178343	79642	DAM
178345	73726	DAM
178346	32136	DAM
178347	79405	DAM
178348	147610	DAM
178349	176054	DAM
178350	178424	DAM
178351	13165	DAM
178352	177438	DAM
178353	13327	DAM
178354	73726	DAM
178355	31741	DAM
178356	123830	DAM
178358	156979	DAM
178359	156244	DAM
178360	8511	DAM
178361	19220	DAM
178362	147610	DAM
178363	157838	DAM
178364	139777	DAM
178365	174434	DAM
178366	178368	DAM
178367	178382	DAM
178368	178379	DAM
178369	13165	DAM
178370	186165	DAM
178371	4266	DAM
178372	83045	DAM
178373	165515	DAM
178374	193726	DAM
178377	187451	DAM
178378	193726	DAM
178379	193526	DAM
178380	178379	DAM
178381	136863	DAM
178385	149092	DAM
178386	121528	DAM
178387	163394	DAM
178388	24465	DAM
178389	176285	DAM
178391	178392	DAM
178392	2060	DAM
178393	2025	DAM
178394	79405	DAM
178395	185913	DAM
178396	65846	DAM
178398	32136	DAM
178399	137715	DAM
178400	190846	DAM
178401	43739	DAM
178402	56001	DAM
178403	186449	DAM
178408	180762	DAM
178409	96800	DAM
178410	120197	DAM
178411	5105	DAM
178413	105703	DAM
178415	40715	DAM
178417	168461	DAM
178418	76069	DAM
178421	155913	DAM
178422	189092	DAM
178423	166319	DAM
178424	137714	DAM
178425	176396	DAM
178426	31035	DAM
178427	411	DAM
178428	137636	DAM
178430	140511	DAM
178431	19220	DAM
178432	154754	DAM
178433	127328	DAM
178434	107580	DAM
178435	178440	DAM
178437	178554	DAM
178441	184419	DAM
178444	178445	DAM
178445	184420	DAM
178446	178449	DAM
178448	185577	DAM
178449	119380	DAM
178450	19371	DAM
178452	119093	DAM
178453	188106	DAM
178454	157040	DAM
178456	6887	DAM
178457	16673	DAM
178459	166499	DAM
178460	174599	DAM
178464	178465	DAM
178465	188018	DAM
178468	119045	DAM
178472	184364	DAM
178473	178465	DAM
178474	163929	DAM
178475	182497	DAM
178476	182497	DAM
178480	178485	DAM
178481	124681	DAM
178482	124681	DAM
178484	183373	DAM
178485	155688	DAM
178486	178483	DAM
178487	46382	DAM
178488	123663	DAM
178489	131121	DAM
178490	166687	DAM
178491	76878	DAM
178494	6769	DAM
178495	178496	DAM
178497	10635	DAM
178498	133409	DAM
178499	178500	DAM
178502	143762	DAM
178503	134257	DAM
178505	2106	DAM
178507	131345	DAM
178508	158273	DAM
178509	176203	DAM
178511	166692	DAM
178512	12656	DAM
178513	166983	DAM
178514	12656	DAM
178516	175518	DAM
178517	175518	DAM
178518	141025	DAM
178519	175518	DAM
178520	178518	DAM
178521	166464	DAM
178522	166464	DAM
178524	178518	DAM
178525	166464	DAM
178527	175518	DAM
178528	166464	DAM
178529	67759	DAM
178530	93352	DAM
178531	128645	DAM
178532	178534	DAM
178533	43619	DAM
178534	142195	DAM
178535	186000	DAM
178536	131473	DAM
178537	178545	DAM
178538	194070	DAM
178539	18572	DAM
178540	170517	DAM
178541	178598	DAM
178542	135314	DAM
178543	134353	DAM
178544	71367	DAM
178545	127069	DAM
178546	155486	DAM
178547	150005	DAM
178548	156221	DAM
178549	178583	DAM
178551	110521	DAM
178552	179355	DAM
178553	164514	DAM
178554	143986	DAM
178555	170517	DAM
178556	175798	DAM
178557	189541	DAM
178558	178557	DAM
178559	18569	DAM
178560	138657	DAM
178561	40061	DAM
178562	40061	DAM
178563	16015	DAM
178564	40061	DAM
178566	18572	DAM
178567	118839	DAM
178568	176143	DAM
178569	177643	DAM
178570	181589	DAM
178572	143986	DAM
178573	150005	DAM
178574	175798	DAM
178575	143986	DAM
178576	143986	DAM
178577	189541	DAM
178578	161234	DAM
178579	18572	DAM
178580	150015	DAM
178581	170517	DAM
178582	178085	DAM
178583	178535	DAM
178584	178535	DAM
178585	17866	DAM
178586	63073	DAM
178587	75051	DAM
178589	170517	DAM
178590	167459	DAM
178591	143986	DAM
178593	123506	DAM
178594	123506	DAM
178595	144149	DAM
178596	143986	DAM
178597	176960	DAM
178599	133920	DAM
178601	1627	DAM
178602	56032	DAM
178603	14956	DAM
178605	166302	DAM
178606	15396	DAM
178607	15396	DAM
178608	15396	DAM
178609	169177	DAM
178610	23060	DAM
178611	46382	DAM
178612	152203	DAM
178613	92026	DAM
178615	192907	DAM
178618	187987	DAM
178619	144874	DAM
178620	138649	DAM
178622	144217	DAM
178624	7397	DAM
178625	124367	DAM
178626	8446	DAM
178627	118996	DAM
178628	166687	DAM
178629	6748	DAM
178630	53450	DAM
178631	31035	DAM
178632	17391	DAM
178633	52862	DAM
178634	147554	DAM
178635	92026	DAM
178636	8027	DAM
178637	33893	DAM
178638	5442	DAM
178641	23107	DAM
178642	175578	DAM
178643	175578	DAM
178645	14875	DAM
178646	133400	DAM
178647	132621	DAM
178650	145867	DAM
178651	187673	DAM
178652	134778	DAM
178653	161108	DAM
178654	161108	DAM
178655	159247	DAM
178656	156113	DAM
178657	92026	DAM
178660	30349	DAM
178661	23107	DAM
178662	137798	DAM
178663	58315	DAM
178664	147789	DAM
178665	7285	DAM
178666	23107	DAM
178667	176054	DAM
178668	127921	DAM
178669	165140	DAM
178670	7294	DAM
178672	127039	DAM
178673	187548	DAM
178674	149133	DAM
178675	19859	DAM
178676	18981	DAM
178677	123830	DAM
178678	54418	DAM
178679	92026	DAM
178680	12414	DAM
178681	60670	DAM
178682	156365	DAM
178684	131966	DAM
178685	2530	DAM
178686	6848	DAM
178687	117929	DAM
178689	156233	DAM
178690	168822	DAM
178692	131470	DAM
178693	17851	DAM
178694	184409	DAM
178695	124065	DAM
178696	124063	DAM
178697	8229	DAM
178698	79405	DAM
178699	46951	DAM
178700	42050	DAM
178701	133493	DAM
178702	147621	DAM
178703	142501	DAM
178704	192802	DAM
178705	192802	DAM
178706	162213	DAM
178707	154618	DAM
178708	7083	DAM
178709	55272	DAM
178711	136850	DAM
178712	178710	DAM
178713	96800	DAM
178717	132115	DAM
178718	183423	DAM
178721	176314	DAM
178723	178722	DAM
178724	28903	DAM
178725	17316	DAM
178726	192704	DAM
178727	139645	DAM
178728	143074	DAM
178729	96800	DAM
178730	42050	DAM
178732	96800	DAM
178733	67174	DAM
178734	178027	DAM
178735	407	DAM
178736	144303	DAM
178738	155735	DAM
178740	70937	DAM
178741	155238	DAM
178742	155238	DAM
178743	178741	DAM
178744	148824	DAM
178745	151657	DAM
178746	86278	DAM
178747	120629	DAM
178748	77446	DAM
178749	170970	DAM
178750	15774	DAM
178751	130142	DAM
178752	120540	DAM
178753	156391	DAM
178754	15769	DAM
178755	15769	DAM
178756	15774	DAM
178757	174000	DAM
178758	15774	DAM
178760	914	DAM
178761	131237	DAM
178762	128867	DAM
178763	158953	DAM
178764	174995	DAM
178767	10232	DAM
178768	7530	DAM
178769	137798	DAM
178770	137798	DAM
178771	137798	DAM
178772	54314	DAM
178773	54314	DAM
178774	46382	DAM
178775	46382	DAM
178776	46382	DAM
178777	46382	DAM
178778	24001	DAM
178779	19365	DAM
178780	140204	DAM
178781	149731	DAM
178782	19365	DAM
178785	178784	DAM
178786	193140	DAM
178787	9060	DAM
178788	65880	DAM
178789	123663	DAM
178790	193898	DAM
178791	18976	DAM
178792	174285	DAM
178796	21180	DAM
178798	178797	DAM
178799	21202	DAM
178800	7556	DAM
178801	140305	DAM
178802	157563	DAM
178804	166480	DAM
178805	166474	DAM
178806	166480	DAM
178807	142485	DAM
178808	166474	DAM
178811	44428	DAM
178812	18880	DAM
178813	126600	DAM
178814	4231	DAM
178815	411	DAM
178816	118119	DAM
178817	411	DAM
178818	46382	DAM
178820	43292	DAM
178821	140003	DAM
178822	125614	DAM
178823	27828	DAM
178824	178829	DAM
178825	171970	DAM
178826	169646	DAM
178828	171970	DAM
178829	170636	DAM
178831	170795	DAM
178832	193771	DAM
178833	169649	DAM
178834	169648	DAM
178835	173397	DAM
178836	52	DAM
178838	178833	DAM
178839	178836	DAM
178840	133811	DAM
178843	168928	DAM
178844	128864	DAM
178845	156956	DAM
178846	156956	DAM
178847	156956	DAM
178848	156956	DAM
178849	156956	DAM
178850	156956	DAM
178851	156956	DAM
178852	156956	DAM
178853	156956	DAM
178854	156956	DAM
178855	156956	DAM
178856	156956	DAM
178857	156956	DAM
178858	156956	DAM
178859	156956	DAM
178860	156956	DAM
178862	43292	DAM
178863	136772	DAM
178864	12823	DAM
178866	124477	DAM
178868	178872	DAM
178869	178870	DAM
178870	139521	DAM
178871	168080	DAM
178872	139521	DAM
178874	178870	DAM
178876	176008	DAM
178878	124157	DAM
178879	134476	DAM
178880	16595	DAM
178881	125292	DAM
178882	190604	DAM
178883	407	DAM
178884	127457	DAM
178885	178889	DAM
178887	135501	DAM
178890	178889	DAM
178891	135521	DAM
178893	137715	DAM
178894	187499	DAM
178896	178898	DAM
178897	23199	DAM
178898	154035	DAM
178900	23199	DAM
178901	136964	DAM
178902	178898	DAM
178904	22684	DAM
178905	178912	DAM
178906	178912	DAM
178907	178918	DAM
178908	123	DAM
178909	123	DAM
178910	178908	DAM
178911	17541	DAM
178912	178907	DAM
178913	178912	DAM
178915	17541	DAM
178916	189977	DAM
178917	184863	DAM
178918	145033	DAM
178919	178916	DAM
178920	188771	DAM
178922	178916	DAM
178924	189977	DAM
178925	152280	DAM
178926	24355	DAM
178927	136033	DAM
178930	21738	DAM
178933	21738	DAM
178934	121490	DAM
178935	18506	DAM
178936	6415	DAM
178937	411	DAM
178938	407	DAM
178939	161117	DAM
178940	161117	DAM
178941	288	DAM
178942	151657	DAM
178943	121665	DAM
178944	15534	DAM
178947	17394	DAM
178949	192759	DAM
178950	126604	DAM
178951	22585	DAM
178952	138461	DAM
178953	146734	DAM
178954	6290	DAM
178955	123830	DAM
178956	173109	DAM
178957	172904	DAM
178958	120263	DAM
178960	165156	DAM
178961	165156	DAM
178962	135235	DAM
178963	183966	DAM
178964	60335	DAM
178965	173443	DAM
178967	175231	DAM
178970	190749	DAM
178972	63830	DAM
178973	168878	DAM
178975	19189	DAM
178976	178983	DAM
178978	121549	DAM
178979	178980	DAM
178980	178976	DAM
178981	178983	DAM
178982	121549	DAM
178983	178982	DAM
178984	149665	DAM
178986	2542	DAM
178987	178986	DAM
178989	711	DAM
178990	178988	DAM
178991	139007	DAM
178992	5816	DAM
178993	185675	DAM
178995	185675	DAM
178998	179004	DAM
179001	178998	DAM
179006	178996	DAM
179007	179005	DAM
179009	143491	DAM
179010	133344	DAM
179011	113216	DAM
179012	17117	DAM
179013	126842	DAM
179014	120197	DAM
179015	21145	DAM
179016	66546	DAM
179018	149264	DAM
179019	129417	DAM
179020	21570	DAM
179021	31358	DAM
179022	178205	DAM
179023	144072	DAM
179025	153502	DAM
179026	137997	DAM
179027	158307	DAM
179028	124975	DAM
179029	158307	DAM
179030	158307	DAM
179031	12910	DAM
179033	141425	DAM
179034	174415	DAM
179035	36887	DAM
179036	13746	DAM
179040	179039	DAM
179041	154675	DAM
179042	154675	DAM
179043	126096	DAM
179044	182439	DAM
179048	174224	DAM
179051	910	DAM
179052	173479	DAM
179053	19860	DAM
179054	53171	DAM
179055	111828	DAM
179056	160231	DAM
179057	122466	DAM
179058	12891	DAM
179059	186875	DAM
179060	6300	DAM
179061	139077	DAM
179062	139606	DAM
179063	8081	DAM
179064	172532	DAM
179065	6337	DAM
179066	127037	DAM
179067	59531	DAM
179069	171989	DAM
179070	171989	DAM
179071	179074	DAM
179072	411	DAM
179073	179309	DAM
179074	179077	DAM
179075	157416	DAM
179076	142363	DAM
179077	130419	DAM
179081	179077	DAM
179083	119689	DAM
179085	168187	DAM
179086	142363	DAM
179087	194213	DAM
179088	168187	DAM
179089	130419	DAM
179091	187422	DAM
179092	155735	DAM
179093	91400	DAM
179094	139369	DAM
179095	61852	DAM
179096	43681	DAM
179097	157242	DAM
179098	168887	DAM
179099	155448	DAM
179100	8804	DAM
179101	128864	DAM
179102	140452	DAM
179103	2541	DAM
179105	58315	DAM
179106	139369	DAM
179107	407	DAM
179108	122366	DAM
179109	148708	DAM
179112	179113	DAM
179113	192921	DAM
179115	119337	DAM
179116	155433	DAM
179117	144282	DAM
179118	186576	DAM
179119	122264	DAM
179120	118064	DAM
179121	179120	DAM
179122	179120	DAM
179123	44258	DAM
179124	159620	DAM
179125	190170	DAM
179126	122337	DAM
179127	166499	DAM
179129	191844	DAM
179130	192956	DAM
179131	125330	DAM
179132	9855	DAM
179133	181112	DAM
179135	181112	DAM
179136	181112	DAM
179137	179138	DAM
179138	181107	DAM
179139	142893	DAM
179140	181112	DAM
179141	135246	DAM
179142	909	DAM
179144	193619	DAM
179145	169177	DAM
179146	144855	DAM
179148	141125	DAM
179149	16479	DAM
179150	149606	DAM
179151	190755	DAM
179152	160665	DAM
179153	176334	DAM
179154	21444	DAM
179156	21444	DAM
179158	124602	DAM
179161	161328	DAM
179162	176143	DAM
179163	154118	DAM
179164	143986	DAM
179165	149092	DAM
179166	151061	DAM
179170	143800	DAM
179171	143784	DAM
179172	179169	DAM
179174	179355	DAM
179175	66490	DAM
179176	66490	DAM
179177	126950	DAM
179179	19359	DAM
179180	194017	DAM
179181	7404	DAM
179182	7404	DAM
179186	179217	DAM
179187	190892	DAM
179188	190892	DAM
179189	190892	DAM
179190	190892	DAM
179191	58332	DAM
179192	21099	DAM
179193	179195	DAM
179195	143951	DAM
179196	143951	DAM
179197	2690	DAM
179198	148859	DAM
179200	26341	DAM
179204	127037	DAM
179205	135332	DAM
179206	6748	DAM
179207	127037	DAM
179208	164887	DAM
179211	127037	DAM
179212	155035	DAM
179213	155035	DAM
179216	20398	DAM
179217	20398	DAM
179219	20934	DAM
179221	181316	DAM
179223	143469	DAM
179224	126097	DAM
179225	155735	DAM
179226	55130	DAM
179227	143986	DAM
179228	152240	DAM
179229	154107	DAM
179230	52965	DAM
179231	166457	DAM
179232	16752	DAM
179233	83997	DAM
179234	166692	DAM
179235	128867	DAM
179236	151657	DAM
179239	189116	DAM
179240	118096	DAM
179241	143078	DAM
179242	135315	DAM
179243	153578	DAM
179245	134902	DAM
179247	110767	DAM
179248	15409	DAM
179249	106218	DAM
179250	6767	DAM
179251	186943	DAM
179253	161679	DAM
179254	192626	DAM
179257	155981	DAM
179258	180217	DAM
179259	5383	DAM
179260	181440	DAM
179261	98205	DAM
179262	157078	DAM
179263	160482	DAM
179264	107870	DAM
179265	19220	DAM
179266	85707	DAM
179267	156813	DAM
179268	51624	DAM
179269	8814	DAM
179270	128867	DAM
179271	76069	DAM
179274	76883	DAM
179275	28345	DAM
179276	24445	DAM
179277	16355	DAM
179278	146351	DAM
179279	81773	DAM
179280	141324	DAM
179281	165097	DAM
179282	131082	DAM
179283	139369	DAM
179284	180961	DAM
179285	19313	DAM
179286	180987	DAM
179287	123663	DAM
179288	6090	DAM
179289	19916	DAM
179290	178859	DAM
179291	15936	DAM
179292	119709	DAM
179293	120721	DAM
179294	127104	DAM
179295	40390	DAM
179296	123830	DAM
179297	156813	DAM
179298	76069	DAM
179299	92326	DAM
179300	159890	DAM
179301	159890	DAM
179302	59332	DAM
179303	126950	DAM
179304	3615	DAM
179305	126950	DAM
179306	126950	DAM
179307	3615	DAM
179308	16123	DAM
179309	124141	DAM
179310	3615	DAM
179311	16123	DAM
179312	66012	DAM
179313	3615	DAM
179314	186110	DAM
179315	3615	DAM
179316	16123	DAM
179317	126950	DAM
179318	175250	DAM
179319	13884	DAM
179320	192136	DAM
179321	13884	DAM
179322	16123	DAM
179323	16123	DAM
179324	16123	DAM
179325	126950	DAM
179326	126950	DAM
179327	16123	DAM
179328	126950	DAM
179329	175250	DAM
179330	128933	DAM
179331	178237	DAM
179332	194214	DAM
179333	126950	DAM
179334	126950	DAM
179335	126950	DAM
179336	126950	DAM
179337	126950	DAM
179338	126950	DAM
179339	126950	DAM
179340	126950	DAM
179341	132876	DAM
179342	132876	DAM
179343	126950	DAM
179344	126950	DAM
179345	179355	DAM
179346	126950	DAM
179347	126950	DAM
179348	126950	DAM
179349	126950	DAM
179350	175250	DAM
179351	175250	DAM
179352	9588	DAM
179353	126950	DAM
179354	126950	DAM
179355	16123	DAM
179356	16123	DAM
179357	66450	DAM
179358	175250	DAM
179359	186110	DAM
179360	189135	DAM
179361	134929	DAM
179362	179434	DAM
179363	179355	DAM
179364	179355	DAM
179365	6984	DAM
179366	179355	DAM
179367	179355	DAM
179368	13884	DAM
179369	126950	DAM
179370	13884	DAM
179371	128933	DAM
179372	128933	DAM
179373	179418	DAM
179374	126950	DAM
179375	194214	DAM
179376	194214	DAM
179377	179355	DAM
179378	9588	DAM
179379	179355	DAM
179380	179355	DAM
179381	13884	DAM
179382	13884	DAM
179383	13884	DAM
179384	13884	DAM
179385	186110	DAM
179386	13884	DAM
179387	126950	DAM
179388	3650	DAM
179389	183375	DAM
179390	183375	DAM
179391	194214	DAM
179392	9588	DAM
179393	3615	DAM
179394	9588	DAM
179395	126950	DAM
179396	126950	DAM
179397	126950	DAM
179398	16123	DAM
179399	16123	DAM
179400	186110	DAM
179401	13884	DAM
179402	179355	DAM
179403	157006	DAM
179404	126950	DAM
179405	126950	DAM
179406	179355	DAM
179407	189135	DAM
179408	126950	DAM
179409	16123	DAM
179410	126950	DAM
179411	16123	DAM
179412	175250	DAM
179413	16123	DAM
179414	9588	DAM
179415	13884	DAM
179416	126950	DAM
179417	175250	DAM
179418	16123	DAM
179419	16123	DAM
179420	66012	DAM
179421	16123	DAM
179422	126950	DAM
179423	13884	DAM
179424	126950	DAM
179425	189135	DAM
179426	128933	DAM
179427	179355	DAM
179428	13884	DAM
179429	194214	DAM
179430	179418	DAM
179431	66012	DAM
179432	16123	DAM
179433	192136	DAM
179434	16123	DAM
179435	175250	DAM
179436	133233	DAM
179437	16123	DAM
179438	16123	DAM
179439	16123	DAM
179440	16123	DAM
179441	16123	DAM
179442	175250	DAM
179443	66450	DAM
179444	175250	DAM
179445	133233	DAM
179446	126950	DAM
179447	126950	DAM
179448	144422	DAM
179449	14891	DAM
179451	120721	DAM
179452	135433	DAM
179453	144546	DAM
179455	148298	DAM
179456	148298	DAM
179457	142774	DAM
179458	179459	DAM
179459	186436	DAM
179460	153485	DAM
179461	181799	DAM
179463	139742	DAM
179464	148810	DAM
179465	148810	DAM
179466	135241	DAM
179469	135241	DAM
179470	2098	DAM
179471	179469	DAM
179473	2098	DAM
179475	170817	DAM
179476	141317	DAM
179477	28345	DAM
179478	120381	DAM
179479	92931	DAM
179480	6302	DAM
179481	146351	DAM
179482	140883	DAM
179483	33893	DAM
179484	9122	DAM
179485	151367	DAM
179486	63278	DAM
179487	141324	DAM
179488	151451	DAM
179489	180961	DAM
179490	83965	DAM
179491	172027	DAM
179492	180987	DAM
179493	182088	DAM
179494	2955	DAM
179495	10430	DAM
179496	190473	DAM
179497	144282	DAM
179498	6090	DAM
179499	129028	DAM
179500	19916	DAM
179501	129284	DAM
179502	83853	DAM
179503	10477	DAM
179504	54864	DAM
179505	43401	DAM
179506	178027	DAM
179507	156813	DAM
179508	193981	DAM
179509	51860	DAM
179510	134777	DAM
179511	179523	DAM
179512	179522	DAM
179520	179522	DAM
179521	179511	DAM
179522	179511	DAM
179527	120817	DAM
179528	179529	DAM
179530	160369	DAM
179533	107928	DAM
179534	20132	DAM
179535	129284	DAM
179536	738	DAM
179537	120197	DAM
179538	414	DAM
179541	179544	DAM
179543	126232	DAM
179544	14333	DAM
179545	133336	DAM
179546	66122	DAM
179550	137593	DAM
179551	193414	DAM
179553	179551	DAM
179554	192750	DAM
179555	121556	DAM
179556	192619	DAM
179557	124479	DAM
179558	8672	DAM
179559	165080	DAM
179560	165153	DAM
179561	131892	DAM
179562	123596	DAM
179563	141439	DAM
179565	159623	DAM
179569	21029	DAM
179570	141439	DAM
179571	179575	DAM
179574	167825	DAM
179576	167814	DAM
179579	165709	DAM
179582	193414	DAM
179584	4494	DAM
179585	43292	DAM
179588	19829	DAM
179589	165707	DAM
179590	165707	DAM
179592	179582	DAM
179593	19829	DAM
179599	139112	DAM
179600	139113	DAM
179603	170227	DAM
179604	192704	DAM
179606	134603	DAM
179610	134603	DAM
179612	162291	DAM
179613	125191	DAM
179614	189612	DAM
179615	189612	DAM
179616	54418	DAM
179617	177008	DAM
179618	18634	DAM
179619	162178	DAM
179620	138650	DAM
179623	135257	DAM
179624	138756	DAM
179625	161739	DAM
179626	119233	DAM
179627	153950	DAM
179628	13180	DAM
179629	16377	DAM
179630	179629	DAM
179631	179647	DAM
179632	179643	DAM
179633	164953	DAM
179635	15586	DAM
179636	179647	DAM
179637	15586	DAM
179639	463	DAM
179640	15586	DAM
179641	15586	DAM
179642	164953	DAM
179643	15586	DAM
179644	179643	DAM
179645	179643	DAM
179646	15586	DAM
179647	15586	DAM
179648	463	DAM
179649	186664	DAM
179650	158361	DAM
179651	167138	DAM
179652	167138	DAM
179653	21734	DAM
179655	132357	DAM
179656	157737	DAM
179658	163272	DAM
179659	23690	DAM
179661	17316	DAM
179662	149669	DAM
179663	165515	DAM
179664	124477	DAM
179665	24759	DAM
179667	137997	DAM
179668	55328	DAM
179669	12205	DAM
179670	8446	DAM
179671	99110	DAM
179672	909	DAM
179673	10477	DAM
179674	124790	DAM
179675	175755	DAM
179677	175755	DAM
179678	178887	DAM
179679	175755	DAM
179681	175755	DAM
179683	175755	DAM
179684	179678	DAM
179685	146811	DAM
179686	178887	DAM
179687	146811	DAM
179688	58166	DAM
179689	144556	DAM
179690	189048	DAM
179694	139007	DAM
179696	147610	DAM
179697	136021	DAM
179699	188510	DAM
179700	158933	DAM
179701	132651	DAM
179703	179705	DAM
179704	179705	DAM
179705	159031	DAM
179707	192175	DAM
179709	159031	DAM
179711	179705	DAM
179714	179705	DAM
179715	32136	DAM
179716	159455	DAM
179717	19849	DAM
179718	55130	DAM
179719	18981	DAM
179720	174352	DAM
179721	155735	DAM
179722	186165	DAM
179723	16285	DAM
179724	8814	DAM
179725	9159	DAM
179726	135300	DAM
179727	113325	DAM
179729	126031	DAM
179730	24328	DAM
179732	4548	DAM
179733	186491	DAM
179734	149100	DAM
179735	142903	DAM
179736	152240	DAM
179737	158969	DAM
179741	119352	DAM
179742	26341	DAM
179743	136512	DAM
179744	179745	DAM
179745	179747	DAM
179750	62063	DAM
179751	12907	DAM
179752	172903	DAM
179753	141425	DAM
179754	58884	DAM
179755	411	DAM
179758	43292	DAM
179759	93882	DAM
179760	193741	DAM
179761	63347	DAM
179762	60726	DAM
179763	165515	DAM
179764	4206	DAM
179765	4206	DAM
179766	2025	DAM
179767	144580	DAM
179768	4206	DAM
179769	4206	DAM
179770	138711	DAM
179771	24759	DAM
179773	5988	DAM
179774	179791	DAM
179775	127921	DAM
179776	179791	DAM
179777	179820	DAM
179778	179791	DAM
179779	179791	DAM
179780	179791	DAM
179781	177565	DAM
179782	179791	DAM
179783	179842	DAM
179784	179842	DAM
179785	179791	DAM
179786	177565	DAM
179787	179842	DAM
179788	179791	DAM
179789	179791	DAM
179790	179791	DAM
179791	179806	DAM
179792	179806	DAM
179793	177565	DAM
179794	177565	DAM
179795	179791	DAM
